,location,total_sqft,bath,price,bhk
6044,Sarjapur  Road,1220.0,3.0,58.0,3
6045,Sarjapur  Road,1311.0,2.0,78.0,2
6046,Sarjapur  Road,1220.0,3.0,56.0,3
6047,Sarjapur  Road,1157.0,2.0,75.0,3
6048,Sarjapur  Road,1145.0,2.0,75.0,2
6049,Sarjapur  Road,1300.0,2.0,70.0,3
6050,Sarjapur  Road,1390.0,2.0,62.0,2
6051,Sarjapur  Road,1725.0,3.0,90.0,3
6052,Sarjapur  Road,2180.0,3.0,170.0,3
6053,Sarjapur  Road,1084.0,2.0,55.0,2
6054,Sarjapur  Road,1220.0,3.0,62.0,3
6055,Sarjapur  Road,1750.0,3.0,110.0,3
6056,Sarjapur  Road,1888.0,4.0,95.0,3
6057,Sarjapur  Road,1300.0,3.0,60.0,3
6058,Sarjapur  Road,1200.0,3.0,70.0,3
6059,Sarjapur  Road,2600.0,3.0,200.0,3
6060,Sarjapur  Road,5965.0,5.0,385.0,5
6061,Sarjapur  Road,685.0,1.0,40.0,1
6062,Sarjapur  Road,915.0,2.0,38.0,2
6063,Sarjapur  Road,2720.0,5.0,210.0,3
6064,Sarjapur  Road,1241.0,2.0,82.0,2
6065,Sarjapur  Road,984.0,2.0,45.91,2
6066,Sarjapur  Road,1400.0,2.0,68.0,2
6067,Sarjapur  Road,3785.0,6.0,280.0,4
6068,Sarjapur  Road,835.0,1.0,46.95,1
6069,Sarjapur  Road,1280.0,2.0,76.0,2
6070,Sarjapur  Road,1145.0,2.0,49.5,2
6071,Sarjapur  Road,1470.0,3.0,62.0,3
6072,Sarjapur  Road,1263.0,2.0,78.0,2
6073,Sarjapur  Road,1691.0,3.0,98.0,3
6074,Sarjapur  Road,1308.0,2.0,83.0,2
6075,Sarjapur  Road,1592.0,3.0,91.0,3
6076,Sarjapur  Road,1016.0,2.0,45.0,2
6077,Sarjapur  Road,1150.0,2.0,77.0,2
6078,Sarjapur  Road,1965.0,3.0,120.0,3
6079,Sarjapur  Road,2275.0,4.0,180.0,3
6080,Sarjapur  Road,985.0,2.0,49.0,2
6081,Sarjapur  Road,1418.0,2.0,78.0,2
6082,Sarjapur  Road,1200.0,2.0,93.0,2
6083,Sarjapur  Road,1586.0,3.0,70.0,3
6084,Sarjapur  Road,1260.0,2.0,53.0,2
6085,Sarjapur  Road,1115.0,2.0,60.0,2
6086,Sarjapur  Road,1525.0,2.0,87.0,3
6087,Sarjapur  Road,1346.0,2.0,71.32,2
6088,Sarjapur  Road,3905.0,7.0,290.0,5
6089,Sarjapur  Road,915.0,2.0,37.0,2
6090,Sarjapur  Road,715.0,1.0,29.0,1
6091,Sarjapur  Road,1230.0,2.0,94.5,2
6092,Sarjapur  Road,1750.0,3.0,99.0,3
6093,Sarjapur  Road,1145.0,2.0,62.0,2
6094,Sarjapur  Road,1500.0,3.0,88.0,3
6095,Sarjapur  Road,1190.0,2.0,50.0,2
6096,Sarjapur  Road,1846.0,3.0,145.0,3
6097,Sarjapur  Road,1067.0,2.0,60.0,2
6098,Sarjapur  Road,3200.0,5.0,140.0,5
6099,Sarjapur  Road,1700.0,3.0,95.0,3
6100,Sarjapur  Road,1230.0,2.0,65.0,2
6101,Sarjapur  Road,1939.0,3.0,98.0,3
6102,Sarjapur  Road,3785.0,5.0,280.0,4
6103,Sarjapur  Road,2556.0,3.0,169.0,3
6104,Sarjapur  Road,1278.0,2.0,90.0,2
6105,Sarjapur  Road,984.0,2.0,45.91,2
6106,Sarjapur  Road,1305.0,2.0,99.0,2
6107,Sarjapur  Road,1755.0,3.0,122.0,3
6108,Sarjapur  Road,1120.0,2.0,50.0,2
6109,Sarjapur  Road,1700.0,3.0,93.5,3
6110,Sarjapur  Road,1403.0,3.0,56.0,3
6111,Sarjapur  Road,1060.0,2.0,55.0,2
6112,Sarjapur  Road,1455.0,2.0,98.0,3
6113,Sarjapur  Road,1850.0,3.0,140.0,3
6114,Sarjapur  Road,950.0,1.0,39.9,1
6115,Sarjapur  Road,1826.0,3.0,130.0,3
6116,Sarjapur  Road,1115.0,2.0,50.0,2
6117,Sarjapur  Road,1220.0,3.0,58.0,3
6118,Sarjapur  Road,1660.0,2.0,116.0,3
6119,Sarjapur  Road,1700.0,3.0,108.0,3
6120,Sarjapur  Road,1539.0,3.0,85.0,3
6121,Sarjapur  Road,1489.0,2.0,82.0,3
6122,Sarjapur  Road,1550.0,2.0,69.75,3
6123,Sarjapur  Road,1200.0,2.0,75.0,2
6124,Sarjapur  Road,1115.0,2.0,50.0,2
6125,Sarjapur  Road,1308.0,2.0,58.86,2
6126,Sarjapur  Road,920.0,2.0,40.0,2
6127,Sarjapur  Road,3044.0,3.0,183.0,3
6128,Sarjapur  Road,1163.0,2.0,62.0,3
6129,Sarjapur  Road,3004.0,4.0,158.0,3
6130,Sarjapur  Road,1877.0,4.0,150.0,3
6131,Sarjapur  Road,1115.0,2.0,50.0,2
6132,Sarjapur  Road,1229.0,2.0,70.0,2
6133,Sarjapur  Road,1342.0,2.0,70.0,2
6134,Sarjapur  Road,1711.0,3.0,110.0,3
6135,Sarjapur  Road,1484.0,2.0,65.0,3
6136,Sarjapur  Road,1115.0,2.0,50.0,2
6137,Sarjapur  Road,1220.0,3.0,57.0,3
6138,Sarjapur  Road,1050.0,2.0,63.5,2
6139,Sarjapur  Road,1350.0,2.0,102.0,2
6140,Sarjapur  Road,2990.0,4.0,240.0,4
6141,Sarjapur  Road,1035.0,2.0,49.0,2
6142,Sarjapur  Road,1457.0,3.0,85.0,3
6143,Sarjapur  Road,1685.0,3.0,135.0,3
6144,Sarjapur  Road,1350.0,2.0,68.0,2
6145,Sarjapur  Road,1200.0,3.0,70.0,3
6146,Sarjapur  Road,1157.0,2.0,53.99,3
6147,Sarjapur  Road,1700.0,3.0,79.9,3
6148,Sarjapur  Road,984.0,2.0,55.0,2
6149,Sarjapur  Road,1864.0,3.0,105.0,4
6150,Sarjapur  Road,1157.0,2.0,57.84,3
6151,Sarjapur  Road,1320.0,2.0,100.0,2
6152,Sarjapur  Road,1984.0,4.0,145.0,3
6153,Sarjapur  Road,1800.0,3.0,90.0,4
6154,Sarjapur  Road,7800.0,6.0,385.0,5
6155,Sarjapur  Road,1550.0,2.0,89.0,3
6156,Sarjapur  Road,2425.0,5.0,201.0,4
6157,Sarjapur  Road,1691.0,3.0,113.0,3
6158,Sarjapur  Road,2070.0,4.0,160.0,3
6159,Sarjapur  Road,1220.0,3.0,56.0,3
6160,Sarjapur  Road,1435.0,3.0,90.0,3
6161,Sarjapur  Road,1194.0,2.0,51.0,2
6162,Sarjapur  Road,1262.0,2.0,67.0,2
6163,Sarjapur  Road,1693.0,3.0,125.0,3
6164,Sarjapur  Road,1826.0,3.0,125.0,3
6165,Sarjapur  Road,1660.0,3.0,116.0,3
6166,Sarjapur  Road,1060.0,2.0,50.0,2
6167,Sarjapur  Road,1830.0,3.0,119.0,3
6168,Sarjapur  Road,984.0,2.0,45.91,2
6169,Sarjapur  Road,1929.0,4.0,101.0,3
6170,Sarjapur  Road,1525.0,2.0,65.0,3
6171,Sarjapur  Road,2900.0,4.0,240.0,4
6172,Sarjapur  Road,1059.0,2.0,68.0,2
6173,Sarjapur  Road,1577.0,3.0,65.0,3
6174,Sarjapur  Road,1157.0,2.0,74.0,3
6175,Sarjapur  Road,1700.0,3.0,118.0,3
6176,Sarjapur  Road,1691.0,3.0,120.0,3
6177,Sarjapur  Road,1929.0,3.0,103.0,3
6178,Sarjapur  Road,1308.0,2.0,75.0,2
6179,Sarjapur  Road,1580.0,3.0,125.0,3
6180,Sarjapur  Road,1797.0,4.0,95.0,3
6181,Sarjapur  Road,1763.25,3.0,98.0,3
6182,Sarjapur  Road,1826.0,3.0,130.0,3
6183,Sarjapur  Road,1550.0,2.0,98.0,3
6184,Sarjapur  Road,1145.0,2.0,49.5,2
6185,Sarjapur  Road,1450.0,2.0,75.0,3
6186,Sarjapur  Road,1819.0,3.0,100.0,3
6187,Sarjapur  Road,984.0,2.0,59.0,2
6188,Sarjapur  Road,1489.0,3.0,88.0,3
6189,Sarjapur  Road,702.0,1.0,52.0,1
6190,Sarjapur  Road,1242.0,2.0,75.0,2
6191,Sarjapur  Road,2275.0,4.0,185.0,3
6192,Sarjapur  Road,2100.0,3.0,135.0,3
6193,Sarjapur  Road,1700.0,3.0,93.5,3
6194,Sarjapur  Road,1862.0,4.0,110.0,3
6195,Sarjapur  Road,2275.0,4.0,175.0,3
6196,Sarjapur  Road,1787.0,3.0,116.0,3
6197,Sarjapur  Road,1691.0,3.0,93.01,3
6198,Sarjapur  Road,1028.0,2.0,56.0,2
6199,Sarjapur  Road,4395.0,4.0,242.0,4
6200,Sarjapur  Road,1181.0,2.0,65.0,3
6201,Sarjapur  Road,1691.0,3.0,100.0,3
6202,Sarjapur  Road,1026.0,2.0,60.55,2
6203,Sarjapur  Road,1350.0,2.0,85.0,2
6204,Sarjapur  Road,1157.0,2.0,72.0,3
6205,Sarjapur  Road,1019.0,2.0,62.0,2
6206,Sarjapur  Road,3418.0,3.0,235.0,4
6207,Sarjapur  Road,691.0,1.0,31.1,1
6208,Sarjapur  Road,994.0,2.0,45.0,2
6209,Sarjapur  Road,3913.0,5.0,176.0,4
6210,Sarjapur  Road,1130.0,2.0,55.0,2
6211,Sarjapur  Road,1881.0,3.0,145.0,3
6212,Sarjapur  Road,2275.0,4.0,182.0,3
6213,Sarjapur  Road,1525.0,2.0,65.0,3
6214,Sarjapur  Road,1346.0,2.0,67.38,2
6215,Sarjapur  Road,1881.0,3.0,145.0,3
6216,Sarjapur  Road,1045.0,2.0,42.15,2
6217,Sarjapur  Road,2880.0,3.0,211.0,4
6218,Sarjapur  Road,3418.0,2.0,222.0,4
6219,Sarjapur  Road,984.0,2.0,45.91,2
6220,Sarjapur  Road,675.0,1.0,27.0,1
6221,Sarjapur  Road,1346.0,2.0,74.03,2
6222,Sarjapur  Road,1691.0,3.0,119.0,3
6223,Sarjapur  Road,1335.0,2.0,95.0,2
6224,Sarjapur  Road,1525.0,2.0,63.0,3
6225,Sarjapur  Road,1680.0,3.0,126.0,3
6226,Sarjapur  Road,1222.0,2.0,68.0,3
6227,Sarjapur  Road,3420.0,4.0,225.0,4
6228,Sarjapur  Road,1510.0,2.0,110.0,3
6229,Sarjapur  Road,1242.0,2.0,78.0,2
6230,Sarjapur  Road,1665.0,3.0,74.93,3
6231,Sarjapur  Road,1129.0,2.0,69.0,2
6232,Sarjapur  Road,1850.0,3.0,140.0,3
6233,Sarjapur  Road,1113.0,2.0,44.5,2
6234,Sarjapur  Road,1879.0,3.0,155.0,3
6235,Sarjapur  Road,1157.0,2.0,75.0,3
6236,Sarjapur  Road,2425.0,5.0,175.0,4
6237,Sarjapur  Road,1323.0,2.0,74.0,2
6238,Sarjapur  Road,2289.0,3.0,178.0,3
6239,Sarjapur  Road,1505.0,2.0,60.0,3
6240,Sarjapur  Road,1314.0,2.0,70.44,3
6241,Sarjapur  Road,2100.0,3.0,130.0,3
6242,Sarjapur  Road,702.0,1.0,35.8,1
6243,Sarjapur  Road,1320.0,2.0,110.0,2
6244,Sarjapur  Road,1115.0,2.0,50.0,2
6245,Sarjapur  Road,1800.0,3.0,128.0,3
6246,Sarjapur  Road,2275.0,4.0,187.0,3
6247,Sarjapur  Road,1270.0,2.0,54.0,3
6248,Sarjapur  Road,1026.0,2.0,60.8,2
6249,Sarjapur  Road,1025.0,2.0,45.5,2
6250,Sarjapur  Road,1216.0,2.0,70.0,2
6251,Sarjapur  Road,1112.0,2.0,62.0,2
6252,Sarjapur  Road,1273.0,2.0,60.0,2
6253,Sarjapur  Road,1157.0,2.0,69.0,3
6254,Sarjapur  Road,1000.0,2.0,40.0,2
6255,Sarjapur  Road,1026.0,2.0,60.8,2
6256,Sarjapur  Road,1150.0,2.0,48.5,2
6257,Sarjapur  Road,1600.0,3.0,120.0,3
6258,Sarjapur  Road,1370.0,2.0,70.0,2
6259,Sarjapur  Road,1346.0,2.0,74.03,2
6260,Sarjapur  Road,475.0,1.0,26.0,1
6261,Sarjapur  Road,1197.0,2.0,56.86,2
6262,Sarjapur  Road,3040.0,4.0,135.0,4
6263,Sarjapur  Road,1660.0,2.0,116.0,3
6264,Sarjapur  Road,1194.0,2.0,57.0,2
6265,Sarjapur  Road,984.0,2.0,45.75,2
6266,Sarjapur  Road,1346.0,2.0,69.61,2
6267,Sarjapur  Road,2089.0,3.0,148.0,3
6268,Sarjapur  Road,1612.0,3.0,98.38,3
6269,Sarjapur  Road,1290.0,2.0,88.0,2
6270,Sarjapur  Road,1371.0,2.0,86.0,2
6271,Sarjapur  Road,2140.0,3.0,139.0,3
6272,Sarjapur  Road,1044.0,2.0,55.0,2
6273,Sarjapur  Road,1600.0,3.0,85.0,3
6274,Sarjapur  Road,2180.0,4.0,180.0,3
6275,Sarjapur  Road,1691.0,3.0,119.0,3
6276,Sarjapur  Road,2206.0,4.0,180.0,3
6277,Sarjapur  Road,1309.0,2.0,69.5,2
6278,Sarjapur  Road,1691.0,3.0,100.0,3
6279,Sarjapur  Road,1367.0,2.0,80.0,2
6280,Sarjapur  Road,1565.0,3.0,78.0,3
6281,Sarjapur  Road,4395.0,4.0,242.0,4
6282,Sarjapur  Road,1984.0,4.0,148.0,3
6283,Sarjapur  Road,1035.0,2.0,47.0,2
6284,Sarjapur  Road,1346.0,2.0,74.03,2
6285,Sarjapur  Road,1115.0,2.0,50.0,2
6286,Sarjapur  Road,1112.0,2.0,58.0,2
6287,Sarjapur  Road,1340.0,2.0,75.0,2
6288,Sarjapur  Road,3500.0,3.0,275.0,3
6289,Sarjapur  Road,1850.0,3.0,89.0,3
6290,Sarjapur  Road,1132.0,2.0,70.0,2
6291,Sarjapur  Road,1380.0,2.0,55.0,3
6292,Sarjapur  Road,2425.0,5.0,195.0,4
6293,Sarjapura - Attibele Road,1330.0,2.0,48.0,3
6294,Sarjapura - Attibele Road,1329.0,2.0,45.95,3
6295,Sarjapura - Attibele Road,829.0,2.0,22.8,2
6296,Sarjapura - Attibele Road,2400.0,3.0,85.0,3
6297,Sarjapura - Attibele Road,1033.0,2.0,28.41,2
6298,Sarjapura - Attibele Road,1676.0,3.0,52.0,3
6299,Sarjapura - Attibele Road,1800.0,3.0,90.0,3
6300,Sarjapura - Attibele Road,1308.0,2.0,37.0,2
6301,Sarjapura - Attibele Road,1073.0,2.0,31.77,2
6302,Sarjapura - Attibele Road,1330.0,2.0,49.0,3
6303,Sarjapura - Attibele Road,1090.0,2.0,37.0,2
6304,Sarjapura - Attibele Road,1126.0,2.0,36.0,2
6305,Sarjapura - Attibele Road,740.0,1.0,23.65,1
6306,Sarjapura - Attibele Road,1555.0,3.0,52.0,3
6307,Sector 2 HSR Layout,1296.0,2.0,75.0,2
6308,Sector 2 HSR Layout,794.0,1.0,60.0,1
6309,Sector 2 HSR Layout,1143.0,2.0,65.0,2
6310,Sector 2 HSR Layout,1665.0,3.0,110.0,3
6311,Sector 2 HSR Layout,1512.0,3.0,80.0,3
6312,Sector 2 HSR Layout,1332.0,2.0,101.0,2
6313,Sector 2 HSR Layout,1600.0,3.0,90.0,3
6314,Sector 2 HSR Layout,1231.0,2.0,66.0,2
6315,Sector 7 HSR Layout,3000.0,5.0,275.0,4
6316,Sector 7 HSR Layout,1163.0,2.0,98.86,2
6317,Sector 7 HSR Layout,1760.0,3.0,145.0,3
6318,Sector 7 HSR Layout,3900.0,3.0,300.0,3
6319,Sector 7 HSR Layout,1163.0,2.0,98.86,2
6320,Sector 7 HSR Layout,1342.0,2.0,115.0,2
6321,Sector 7 HSR Layout,1760.0,3.0,160.0,3
6322,Sector 7 HSR Layout,1760.0,3.0,142.0,3
6323,Sector 7 HSR Layout,2400.0,2.0,195.0,3
6324,Sector 7 HSR Layout,1760.0,3.0,185.0,3
6325,Sector 7 HSR Layout,1162.0,2.0,98.77,2
6326,Seegehalli,901.0,2.0,35.14,2
6327,Seegehalli,1150.0,2.0,42.9,3
6328,Seegehalli,800.0,1.0,50.0,2
6329,Seegehalli,1525.0,3.0,65.0,3
6330,Seegehalli,1118.0,2.0,37.5,2
6331,Seegehalli,1200.0,2.0,62.0,3
6332,Seegehalli,1155.0,2.0,72.0,2
6333,Seegehalli,1830.0,4.0,82.0,3
6334,Seegehalli,4000.0,3.0,235.0,3
6335,Seegehalli,3000.0,5.0,150.0,4
6336,Seegehalli,2800.0,4.0,140.0,4
6337,Seegehalli,1096.0,2.0,41.0,2
6338,Seegehalli,1420.0,2.0,46.0,3
6339,Seegehalli,920.0,2.0,27.0,2
6340,Seegehalli,1553.0,3.0,68.0,3
6341,Seegehalli,1639.0,3.0,120.0,3
6342,Seegehalli,3000.0,4.0,235.0,3
6343,Seegehalli,1134.0,2.0,45.0,2
6344,Seegehalli,1683.0,3.0,80.0,3
6345,Seegehalli,1176.0,2.0,50.0,2
6346,Seegehalli,3000.0,4.0,240.0,3
6347,Shampura,2650.0,4.0,150.0,4
6348,Shampura,1200.0,2.0,53.0,2
6349,Shampura,700.0,1.0,35.0,2
6350,Shampura,1400.0,3.0,70.0,3
6351,Shampura,1475.0,3.0,78.0,3
6352,Shampura,1700.0,3.0,75.0,3
6353,Shivaji Nagar,850.0,2.0,55.0,2
6354,Shivaji Nagar,1554.0,3.0,130.0,2
6355,Shivaji Nagar,3820.0,1.0,306.0,1
6356,Shivaji Nagar,703.0,2.0,49.5,2
6357,Shivaji Nagar,1460.0,2.0,90.0,3
6358,Shivaji Nagar,600.0,1.0,65.0,2
6359,Singasandra,1440.0,2.0,65.0,3
6360,Singasandra,1030.0,2.0,55.0,2
6361,Singasandra,3850.0,6.0,195.0,4
6362,Singasandra,1100.0,2.0,52.0,2
6363,Singasandra,1306.0,2.0,58.0,3
6364,Singasandra,1300.0,2.0,65.0,2
6365,Singasandra,3126.0,4.0,120.0,4
6366,Singasandra,1464.0,3.0,56.0,3
6367,Singasandra,1010.0,2.0,40.0,2
6368,Singasandra,1375.0,2.0,58.0,2
6369,Singasandra,1120.0,2.0,60.0,2
6370,Singasandra,1510.0,3.0,75.0,3
6371,Singasandra,1179.0,2.0,56.0,2
6372,Singasandra,1416.0,2.0,67.0,2
6373,Singasandra,1476.0,2.0,73.0,3
6374,Singasandra,1139.7,2.0,45.0,2
6375,Singasandra,1465.0,2.0,60.0,2
6376,Singasandra,1464.0,3.0,56.0,3
6377,Singasandra,1653.0,3.0,85.0,3
6378,Somasundara Palya,1255.0,2.0,67.0,2
6379,Somasundara Palya,1448.0,2.0,68.0,2
6380,Somasundara Palya,1570.0,3.0,68.0,3
6381,Somasundara Palya,1178.0,2.0,73.0,2
6382,Somasundara Palya,1260.0,2.0,60.0,2
6383,Somasundara Palya,1033.0,2.0,48.0,2
6384,Somasundara Palya,1329.0,2.0,70.0,2
6385,Somasundara Palya,2372.0,3.0,140.0,3
6386,Somasundara Palya,1185.0,2.0,70.0,2
6387,Somasundara Palya,1575.0,3.0,68.0,3
6388,Somasundara Palya,1600.0,3.0,68.0,3
6389,Somasundara Palya,1600.0,3.0,69.0,3
6390,Somasundara Palya,2400.0,3.0,140.0,4
6391,Somasundara Palya,1650.0,3.0,95.0,3
6392,Somasundara Palya,1186.0,2.0,72.0,2
6393,Somasundara Palya,1600.0,3.0,69.0,3
6394,Sompura,825.0,2.0,33.0,2
6395,Sompura,1025.0,2.0,37.0,3
6396,Sompura,1020.0,2.0,41.0,2
6397,Sompura,1126.0,2.0,39.0,2
6398,Sompura,825.0,2.0,32.0,2
6399,Sompura,1360.0,2.0,45.0,3
6400,Sompura,1350.0,2.0,47.0,3
6401,Sompura,2150.0,3.0,85.0,4
6402,Sonnenahalli,1415.0,2.0,55.0,3
6403,Sonnenahalli,896.0,2.0,43.75,2
6404,Sonnenahalli,1120.0,2.0,43.0,2
6405,Sonnenahalli,1100.0,2.0,44.0,2
6406,Sonnenahalli,1011.0,2.0,50.53,2
6407,Sonnenahalli,1484.0,3.0,74.18,3
6408,Sonnenahalli,1610.0,3.0,80.48,3
6409,Sonnenahalli,1415.0,2.0,65.0,3
6410,Sonnenahalli,1268.0,2.0,58.0,2
6411,Sonnenahalli,1268.0,2.0,56.0,2
6412,Sonnenahalli,605.0,1.0,30.24,1
6413,Sonnenahalli,1484.0,3.0,75.0,3
6414,Subramanyapura,929.0,2.0,50.17,2
6415,Subramanyapura,1200.0,2.0,52.0,2
6416,Subramanyapura,975.0,2.0,58.0,2
6417,Subramanyapura,1277.0,2.0,55.0,2
6418,Subramanyapura,985.0,2.0,58.0,2
6419,Subramanyapura,1245.0,2.0,68.0,3
6420,Subramanyapura,1313.0,2.0,73.0,2
6421,Subramanyapura,1313.0,2.0,66.5,2
6422,Subramanyapura,1255.0,2.0,79.0,3
6423,Subramanyapura,1330.0,3.0,72.0,3
6424,Subramanyapura,929.0,2.0,48.0,2
6425,Subramanyapura,950.0,2.0,55.0,2
6426,Subramanyapura,929.0,2.0,56.0,2
6427,Subramanyapura,1800.0,3.0,90.0,3
6428,Subramanyapura,1260.0,2.0,76.0,3
6429,Subramanyapura,1278.0,2.0,59.0,3
6430,Subramanyapura,960.0,2.0,55.0,2
6431,Subramanyapura,1260.0,2.0,73.0,3
6432,Subramanyapura,1278.0,3.0,62.71,3
6433,Subramanyapura,1278.0,3.0,70.0,3
6434,Subramanyapura,929.0,2.0,49.0,2
6435,Subramanyapura,1260.0,2.0,75.0,3
6436,Subramanyapura,1000.0,2.0,45.0,2
6437,Subramanyapura,2495.0,3.0,130.0,3
6438,Subramanyapura,929.0,1.0,51.0,2
6439,Subramanyapura,1880.0,3.0,110.0,3
6440,Subramanyapura,1800.0,3.0,80.0,3
6441,Sultan Palaya,1700.0,3.0,120.0,3
6442,Sultan Palaya,1100.0,2.0,45.0,2
6443,Sultan Palaya,900.0,2.0,45.0,2
6444,Sultan Palaya,870.0,2.0,65.0,2
6445,Sultan Palaya,1765.0,3.0,80.0,3
6446,Sultan Palaya,1713.0,3.0,125.0,3
6447,Sultan Palaya,1009.0,2.0,65.0,2
6448,Sultan Palaya,5000.0,5.0,325.0,4
6449,Sultan Palaya,1070.0,2.0,49.0,2
6450,TC Palaya,1475.0,3.0,98.0,3
6451,TC Palaya,1200.0,2.0,60.0,2
6452,TC Palaya,1200.0,2.0,66.0,3
6453,TC Palaya,1600.0,2.0,65.0,3
6454,TC Palaya,1200.0,3.0,66.0,3
6455,TC Palaya,1350.0,2.0,75.0,3
6456,TC Palaya,1240.0,2.0,60.0,2
6457,TC Palaya,1500.0,2.0,100.0,3
6458,TC Palaya,1200.0,2.0,65.0,2
6459,TC Palaya,1200.0,2.0,70.0,2
6460,TC Palaya,900.0,2.0,55.0,2
6461,TC Palaya,1200.0,2.0,66.0,3
6462,TC Palaya,1200.0,2.0,66.5,3
6463,TC Palaya,4800.0,3.0,302.0,4
6464,TC Palaya,1000.0,2.0,64.0,2
6465,TC Palaya,1100.0,3.0,50.0,3
6466,TC Palaya,900.0,2.0,55.0,2
6467,TC Palaya,1200.0,2.0,66.0,2
6468,TC Palaya,1200.0,2.0,66.0,3
6469,TC Palaya,1200.0,2.0,66.5,3
6470,TC Palaya,900.0,2.0,55.0,2
6471,TC Palaya,1200.0,2.0,66.0,3
6472,TC Palaya,900.0,2.0,55.0,2
6473,TC Palaya,1500.0,3.0,83.0,3
6474,TC Palaya,1350.0,3.0,60.0,3
6475,TC Palaya,1200.0,2.0,65.0,2
6476,TC Palaya,1500.0,2.0,75.0,2
6477,TC Palaya,1200.0,2.0,66.0,3
6478,TC Palaya,1000.0,2.0,70.0,2
6479,TC Palaya,1100.0,2.0,65.0,2
6480,TC Palaya,1200.0,3.0,66.0,3
6481,TC Palaya,1200.0,2.0,66.0,3
6482,TC Palaya,1200.0,2.0,66.0,3
6483,TC Palaya,1800.0,2.0,80.0,2
6484,TC Palaya,1200.0,2.0,66.0,3
6485,TC Palaya,1200.0,2.0,70.0,2
6486,TC Palaya,1350.0,1.0,55.0,1
6487,TC Palaya,900.0,2.0,55.0,2
6488,TC Palaya,900.0,2.0,55.0,2
6489,TC Palaya,1082.0,2.0,64.0,2
6490,TC Palaya,1995.0,3.0,100.0,3
6491,TC Palaya,1200.0,2.0,66.0,3
6492,TC Palaya,1200.0,2.0,66.0,3
6493,TC Palaya,1152.0,2.0,55.0,2
6494,TC Palaya,1200.0,2.0,66.0,3
6495,TC Palaya,1200.0,2.0,66.0,3
6496,TC Palaya,1200.0,2.0,66.0,3
6497,Talaghattapura,1868.0,3.0,131.0,3
6498,Talaghattapura,2106.0,3.0,126.0,3
6499,Talaghattapura,1868.0,3.0,121.0,3
6500,Talaghattapura,2106.0,3.0,126.0,3
6501,Talaghattapura,1868.0,3.0,135.0,3
6502,Talaghattapura,1856.0,3.0,135.0,3
6503,Talaghattapura,1868.0,3.0,120.0,3
6504,Talaghattapura,1804.0,3.0,115.0,3
6505,Talaghattapura,1856.0,3.0,135.0,3
6506,Talaghattapura,2254.0,3.0,153.0,3
6507,Talaghattapura,2106.0,3.0,148.0,3
6508,Talaghattapura,1856.0,3.0,135.0,3
6509,Talaghattapura,2273.0,3.0,159.0,3
6510,Talaghattapura,2099.0,3.0,147.0,3
6511,Talaghattapura,1100.0,2.0,50.0,2
6512,Talaghattapura,1100.0,2.0,49.49,2
6513,Talaghattapura,1575.0,3.0,80.0,3
6514,Talaghattapura,2273.0,3.0,145.0,3
6515,Talaghattapura,1175.0,2.0,62.0,2
6516,Talaghattapura,1804.0,3.0,127.0,3
6517,Talaghattapura,1062.0,2.0,42.48,2
6518,Talaghattapura,1800.0,3.0,84.0,3
6519,Talaghattapura,2265.0,3.0,159.0,3
6520,Talaghattapura,2099.0,3.0,134.0,3
6521,Thanisandra,510.0,1.0,25.25,1
6522,Thanisandra,1296.0,2.0,80.0,2
6523,Thanisandra,1436.0,3.0,74.75,3
6524,Thanisandra,2144.0,3.0,145.0,3
6525,Thanisandra,1075.0,2.0,45.8,2
6526,Thanisandra,445.0,1.0,28.0,1
6527,Thanisandra,1296.0,2.0,83.0,2
6528,Thanisandra,1825.0,3.0,100.0,3
6529,Thanisandra,2144.0,3.0,135.0,3
6530,Thanisandra,1240.0,2.0,62.0,3
6531,Thanisandra,1093.0,2.0,70.0,2
6532,Thanisandra,1265.0,2.0,79.0,3
6533,Thanisandra,1651.0,3.0,97.38,3
6534,Thanisandra,1265.0,2.0,85.0,2
6535,Thanisandra,510.0,1.0,25.25,1
6536,Thanisandra,1564.0,3.0,101.0,3
6537,Thanisandra,1183.0,2.0,58.56,2
6538,Thanisandra,1847.0,3.0,123.0,3
6539,Thanisandra,1800.0,3.0,90.0,3
6540,Thanisandra,1697.0,3.0,114.0,3
6541,Thanisandra,1050.0,2.0,45.0,2
6542,Thanisandra,3500.0,5.0,160.0,6
6543,Thanisandra,1573.0,3.0,95.0,3
6544,Thanisandra,1917.0,3.0,122.0,3
6545,Thanisandra,693.0,1.0,34.3,1
6546,Thanisandra,1098.0,2.0,68.0,2
6547,Thanisandra,760.0,1.0,50.3,1
6548,Thanisandra,1111.0,2.0,50.0,2
6549,Thanisandra,2002.0,3.0,112.0,3
6550,Thanisandra,1634.0,3.0,78.0,3
6551,Thanisandra,2000.0,3.0,99.0,3
6552,Thanisandra,1050.0,2.0,46.0,2
6553,Thanisandra,1588.0,3.0,75.55,3
6554,Thanisandra,1697.0,3.0,115.0,3
6555,Thanisandra,1380.0,1.0,62.1,1
6556,Thanisandra,923.0,1.0,60.84,1
6557,Thanisandra,1743.0,3.0,93.25,3
6558,Thanisandra,923.0,1.0,45.69,1
6559,Thanisandra,1183.0,2.0,59.74,2
6560,Thanisandra,1296.0,2.0,72.0,2
6561,Thanisandra,1020.0,2.0,44.5,2
6562,Thanisandra,1874.0,4.0,130.0,3
